term,estimate,std_error,conf_low,conf_high,t_stat,p_value,relative_time,pre_period,treatment_group
53,-0.08470109719070495,0.26709351197931086,-0.6082043806701543,0.43880218628874434,-0.31712150760616725,0.7511514057925729,53,False,mixed_livestock
54,-0.14205957901069555,0.35718776595964064,-0.8421476002915912,0.5580284422702001,-0.39771681045410484,0.6908389445301121,54,False,mixed_livestock
55,1.5681673797996851,1.0191625680140053,-0.4293912535077653,3.5657260131071356,1.5386822760332535,0.12388188136089674,55,False,mixed_livestock
56,0.8592495665246644,0.9393642868090825,-0.981904435621137,2.700403568670466,0.9147138959726062,0.36034184736589564,56,False,mixed_livestock
57,0.38768541962197367,0.7372361986132833,-1.0572975296600615,1.8326683689040089,0.5258632448477123,0.5989832280507346,57,False,mixed_livestock
58,1.0319334227076828,0.7026378254466735,-0.3452367151677973,2.409103560583163,1.468656234172524,0.14192605388978205,58,False,mixed_livestock
59,0.4012263947262993,0.6382636942040122,-0.8497704459135647,1.6522232353661632,0.628621678421917,0.529596764472087,59,False,mixed_livestock
60,0.19283739350675866,0.4133630627287914,-0.6173542094416725,1.00302899645519,0.4665085269926011,0.6408515454874231,60,False,mixed_livestock
61,0.8156745127016944,0.7044560693896048,-0.5650593833019311,2.19640840870532,1.1578784655918402,0.24691363659263435,61,False,mixed_livestock
62,1.7336116989007109,0.8620250763654186,0.04404254922449047,3.4231808485769313,2.0110919582643563,0.04431574444284575,62,False,mixed_livestock
63,0.1721657154177234,0.15559667555750412,-0.13280376867498467,0.4771351995104315,1.1064871071367837,0.2685157413965338,63,False,mixed_livestock
64,0.7751045796491169,0.770055386060421,-0.7342039770293083,2.284413136327542,1.0065569226319258,0.3141477442528197,64,False,mixed_livestock
65,0.33884804194932516,0.5488324636351705,-0.736863586775609,1.4145596706742594,0.6173979573019029,0.5369722690333634,65,False,mixed_livestock
66,-0.11943227396492961,0.15542586896416963,-0.4240669771347021,0.18520242920484287,-0.7684195350547621,0.44223797821087235,66,False,mixed_livestock
67,0.5654023587928787,0.6042737972680504,-0.6189742838525001,1.7497790014382575,0.9356724738836745,0.34944184718321014,67,False,mixed_livestock
68,1.3292472714237313,0.722222185209569,-0.08630821158702395,2.7448027544344864,1.8404963162936074,0.06569540458831322,68,False,mixed_livestock
69,0.7103199247701422,0.6865835448989104,-0.6353838232317222,2.0560236727720067,1.0345717284481768,0.30086896277385594,69,False,mixed_livestock
70,0.34743697154549746,0.48356880461867874,-0.6003578855071129,1.2952318285981077,0.7184850805656727,0.472458243790364,70,False,mixed_livestock
71,1.0496244387514488,0.7217451651724975,-0.36499608498664626,2.464244962489544,1.454286761312198,0.14586681928231224,71,False,mixed_livestock
72,0.5503275879966381,0.6614046933020186,-0.7460256108753183,1.8466807868685944,0.8320587887714623,0.4053757619928861,72,False,mixed_livestock
73,-0.2966539584497603,0.20706527882158196,-0.7025019049400609,0.10919398804054037,-1.4326591118415972,0.1519552798586267,73,False,mixed_livestock
74,-0.04895016613867509,0.18085386079541002,-0.4034237332976787,0.30552340102032854,-0.2706614385968221,0.7866514376148197,74,False,mixed_livestock
75,0.7539298754310568,0.6975279595093774,-0.613224925207323,2.1210846760694366,1.0808597206072585,0.27975951830031187,75,False,mixed_livestock
76,1.527183792689861,0.9036358840438763,-0.24394254003613636,3.2983101254158584,1.6900433234850467,0.09101966657496195,76,False,mixed_livestock
77,-0.0076570367457959865,0.1540522272600072,-0.3095994021754101,0.2942853286838181,-0.049704161257419194,0.9603581403564961,77,False,mixed_livestock
78,0.057141949960736405,0.22408239759908838,-0.3820595493334768,0.4963434492549496,0.25500418851716566,0.7987198641876971,78,False,mixed_livestock
79,0.09339115606876125,0.215630636132297,-0.32924489075054086,0.5160272028880634,0.4331070841504288,0.6649369764764446,79,False,mixed_livestock
80,-0.2122108320087408,0.18564335617549863,-0.576071810112718,0.15165014609523647,-1.143110296972473,0.25299279959983456,80,False,mixed_livestock
81,0.008672806157481228,0.1627001799241819,-0.3102195464939153,0.32756515880887777,0.05330544908753479,0.9574885386325317,81,False,mixed_livestock
82,0.15715464505804233,0.152590982386871,-0.1419236804202248,0.45623297053630946,1.0299078136845654,0.3030532824253541,82,False,mixed_livestock
83,0.9933029171571737,0.72765224428973,-0.43289548165069713,2.4195013159650447,1.365079163779325,0.17222817010112934,83,False,mixed_livestock
84,0.7542477595300028,0.61665437970097,-0.45439482468389847,1.962890343743904,1.2231288455224383,0.22128103521494935,84,False,mixed_livestock
85,-0.31808613678422115,0.2355395720943528,-0.7797436980891527,0.14357142452071037,-1.350457309384946,0.1768693385497419,85,False,mixed_livestock
86,0.021564693005305724,0.18470404417081776,-0.3404552335694971,0.38358461958010853,0.11675268455606902,0.9070560394818417,86,False,mixed_livestock
87,0.9268666153401044,0.7479445858400036,-0.5391047729063025,2.3928380035865113,1.2392182962313398,0.21526466663380348,87,False,mixed_livestock
88,0.5254938659506729,0.6108390417924073,-0.6717506559624453,1.7227383878637912,0.8602820546779346,0.38963358252930447,88,False,mixed_livestock
89,0.3438346287876033,0.6704656273824232,-0.9702780008819463,1.6579472584571529,0.512829613846088,0.6080705126404955,89,False,mixed_livestock
90,1.0751708011441568,0.8416328781053901,-0.5744296399424078,2.7247712422307213,1.2774819391139836,0.20143215275660137,90,False,mixed_livestock
91,0.3744402604406192,0.23975585681128384,-0.09548121890949712,0.8443617397907355,1.561756469354356,0.11834537022581812,91,False,mixed_livestock
92,0.654115419835869,0.7537925806706676,-0.8233180382786394,2.1315488779503773,0.8677657973946713,0.3855225574290144,92,False,mixed_livestock
93,1.0939553400125293,0.7745485998591252,-0.42415991571135603,2.6120705957364145,1.4123779194894908,0.15783871439910496,93,False,mixed_livestock
94,0.41167308588141727,0.6468174642445773,-0.8560891440379543,1.6794353158007889,0.6364594474303708,0.524477004494323,94,False,mixed_livestock
95,0.596084232979152,0.6836495008820666,-0.7438687887496984,1.9360372547080025,0.8719149684305554,0.38325476719811324,95,False,mixed_livestock
96,1.0354298573465857,0.7786089972028987,-0.49064377717109564,2.5615034918642667,1.329845739088938,0.18356910231176823,96,False,mixed_livestock
97,0.8429284730195081,0.5576044436922496,-0.24997623661730106,1.9358331826563173,1.5116961181979627,0.13061118660319157,97,False,mixed_livestock
98,0.8405326386032268,0.630170415997253,-0.39460137675138895,2.0756666539578426,1.333817991555622,0.18226351315098818,98,False,mixed_livestock
99,-0.10726911460547828,0.1698201007054128,-0.4401165119880874,0.22557828277713082,-0.6316632375077799,0.5276069549881643,99,False,mixed_livestock
100,1.175848406485743,0.719147122411719,-0.23367995344122616,2.585376766412712,1.635059600242074,0.1020365541405843,100,False,mixed_livestock
101,0.7374058818193445,0.6137622105825284,-0.46556805092241116,1.9403798145611002,1.2014520755839049,0.22957588603276263,101,False,mixed_livestock
102,0.47931319726922084,0.42238100279819246,-0.3485535682152364,1.3071799627536782,1.1347887194117718,0.25646385383265075,102,False,mixed_livestock
-35,0.13879339013638536,0.32991089084397623,-0.507831955917808,0.7854187361905788,0.4206996312893002,0.6739744304335604,-35,True,pork
-34,0.22787310317233112,0.27833277310825355,-0.31765913211984587,0.7734053384645081,0.8187074077823495,0.4129533691762595,-34,True,pork
-33,-0.14352344764287794,0.22322722065912323,-0.5810488001347595,0.29400190484900357,-0.6429477875462326,0.5202579797854853,-33,True,pork
-32,-0.01173680806651678,0.2183146320327729,-0.43963348685075165,0.4161598707177181,-0.053760977710165005,0.9571255998093731,-32,True,pork
-31,0.06665536748087564,0.16749749398470573,-0.2616397207291476,0.39495045569089887,0.39794844624339254,0.6906681878688034,-31,True,pork
-30,0.02784822415926058,0.17295205084840795,-0.311137795503619,0.36683424382214014,0.16101702190088213,0.8720799940347326,-30,True,pork
-29,0.07600626616125172,0.195755347221414,-0.3076742143927197,0.45968674671522314,0.38827172406832355,0.6978149600016241,-29,True,pork
-28,0.005467101877189684,0.18471926978949738,-0.35658266691022517,0.36751687066460453,0.029596814037971732,0.9763886062314113,-28,True,pork
-27,-0.09223192787526546,0.23283462689698542,-0.5485877965933569,0.36412394084282595,-0.39612633698196553,0.6920118300206051,-27,True,pork
-26,0.14492709911084045,0.17926942623540496,-0.20644097631055325,0.49629517453223415,0.8084317675035765,0.41884207056203154,-26,True,pork
-25,0.12683293436300125,0.18405044929710762,-0.2339059462593297,0.4875718149853322,0.6891204821687683,0.4907474516374425,-25,True,pork
-24,0.07437719731163828,0.15369202760835401,-0.22685917680073558,0.37561357142401214,0.48393660015449924,0.6284308643931436,-24,True,pork
-23,0.05954445022711763,0.18299758222495738,-0.29913081093379884,0.4182197113880341,0.3253838083714141,0.7448906084179929,-23,True,pork
-22,0.12846555408692018,0.17583645860522956,-0.21617390477932974,0.4731050129531701,0.730596800606285,0.4650254668292922,-22,True,pork
-21,-0.04265326349783649,0.19054352068228292,-0.416118564035111,0.330812037039438,-0.2238505058849921,0.8228736289803692,-21,True,pork
-20,-0.026444676895105657,0.17872463494066654,-0.3767449613788121,0.32385560758860077,-0.14796324470817818,0.8823717753697873,-20,True,pork
-19,-0.045755575293372264,0.1836415279832505,-0.40569297014054323,0.3141818195537987,-0.2491570169114772,0.8032393266219992,-19,True,pork
-18,-0.007474018758318435,0.2004074035070942,-0.4002725296322231,0.3853244921155862,-0.03729412500498697,0.9702504898027725,-18,True,pork
-17,0.03883044183366291,0.17349669484132454,-0.3012230800553332,0.37888396372265903,0.22381084474938384,0.8229044911243195,-17,True,pork
-16,0.1486274900712441,0.18115024508196859,-0.2064269902894143,0.5036819704319024,0.8204652994203332,0.41195090327333655,-16,True,pork
-15,-0.3068660256915583,0.2031206397651088,-0.7049824796311716,0.09125042824805496,-1.5107574791336909,0.13085025184625287,-15,True,pork
-14,0.19931678814802267,0.18260250838613448,-0.15858412828880092,0.5572177045848463,1.0915336810518719,0.2750381198541232,-14,True,pork
-13,0.1612958418578927,0.21019705408239228,-0.2506903841435962,0.5732820678593815,0.7673553873627008,0.4428702456830261,-13,True,pork
-12,0.09633026759956476,0.21970660497863376,-0.3342946781585574,0.5269552133576869,0.4384495751000876,0.6610604158585184,-12,True,pork
-11,0.20964399232938868,0.13862112742156876,-0.06205341741688608,0.48134140207566345,1.512352382561629,0.13044424172207783,-11,True,pork
-10,-0.2349823228307799,0.18067995151594335,-0.5891150278020288,0.11915038214046902,-1.3005445311404396,0.19341440415230698,-10,True,pork
-9,-0.23157887938783284,0.18287149809040307,-0.5900070156450228,0.12684925686935716,-1.266347581804963,0.20538866875825412,-9,True,pork
-8,0.501548996005684,0.38715481706280735,-0.2572744454374184,1.2603724374487864,1.2954739910270023,0.19515676796310313,-8,True,pork
-7,0.252572755099268,0.13445581364134182,-0.010960639637761949,0.516106149836298,1.8784814747616698,0.06031532898496663,-7,True,pork
-6,0.1554993151248225,0.21720097008661599,-0.2702145862449448,0.5812132164945898,0.7159236676650758,0.47403848338547266,-6,True,pork
-4,-0.03373226654360617,0.15549334205388274,-0.3384992169692163,0.27103468388200397,-0.2169370475805775,0.8282574052401406,-4,True,pork
-3,-0.18164331348135532,0.18715087019995244,-0.5484590190732621,0.18517239211055148,-0.970571567673114,0.3317616701666416,-3,True,pork
-2,-0.11119205705819124,0.15488317369811289,-0.4147630775064925,0.19237896339011,-0.7179092112027532,0.47281326797218903,-2,True,pork
1,-0.10908476153502478,0.16869021329998873,-0.4397175796030027,0.22154805653295312,-0.6466573217323216,0.5178537503346126,1,False,pork
2,0.47925748241242205,0.19184145786073578,0.10324822500537995,0.8552667398194642,2.4981955816887678,0.012482730281742113,2,False,pork
3,-0.020035501686550106,0.16224359050062173,-0.3380329390677687,0.2979619356946685,-0.12349025083042235,0.9017188939122635,3,False,pork
4,0.4660867167204541,0.3693939509424575,-0.2579254271267627,1.1900988605676708,1.261760555448454,0.20703495960997084,4,False,pork
5,0.13674729991305168,0.15484255773127278,-0.16674411324024296,0.4402387130663463,0.8831376975209543,0.3771618784445486,5,False,pork
6,0.4462070256637163,0.39445004441115233,-0.3269150613821423,1.219329112709575,1.1312130192045697,0.25796544351127687,6,False,pork
7,-0.178319584163527,0.16762827268662164,-0.5068709986293054,0.1502318303022514,-1.0637798821496693,0.2874284269802748,7,False,pork
8,0.017486770087141057,0.16555661592489207,-0.3070041971256474,0.34197773729992953,0.10562410924776491,0.9158805953375793,8,False,pork
9,-0.26504999675250174,0.1868594147749394,-0.6312944497113829,0.10119445620637946,-1.4184460390809748,0.15606058231723802,9,False,pork
10,-0.1420245580087578,0.4338789592792801,-0.9924273181961468,0.7083782021786312,-0.32733681818697996,0.7434131480354584,10,False,pork
15,-0.13345252139865615,0.15465248960675157,-0.4365714010278892,0.1696663582305769,-0.8629186748819729,0.38818218217836115,15,False,pork
16,-0.20721472283734266,0.16628877927510838,-0.5331407302165551,0.11871128454186974,-1.246113680914852,0.21272266288560585,16,False,pork
17,-0.2882697272058279,0.19511375205446202,-0.6706926812325734,0.09415322682091765,-1.4774444352100988,0.13955654243094195,17,False,pork
18,-0.14926472220741327,0.1684655352261826,-0.4794571712507312,0.18092772683590463,-0.8860252751817146,0.3756039074350333,18,False,pork
19,0.032659278302790806,0.18278045040338206,-0.32559040448783805,0.39090896109341966,0.17868036888362157,0.8581886844674067,19,False,pork
20,-0.04204793840040999,0.18190153573603118,-0.3985749484430311,0.3144790716422111,-0.23115768775821888,0.817192300098428,20,False,pork
21,0.007595180622076647,0.1666602178218381,-0.319058846308726,0.3342492075528793,0.04557284708577539,0.9636507115653551,21,False,pork
22,-0.31264668186801803,0.18453060989068576,-0.6743266772537622,0.04903331351772605,-1.6942808678366534,0.0902119243487536,22,False,pork
23,-0.3343543770612716,0.2057771171735371,-0.7376775267214043,0.06896877259886114,-1.6248375021178958,0.10419718788801223,23,False,pork
24,-0.21370638562519484,0.16620827706012573,-0.5394746086630413,0.11206183741265158,-1.2857746281064373,0.1985217273969122,24,False,pork
25,-0.39991651098887715,0.2437676012320478,-0.8777010094036908,0.07786798742593654,-1.6405646565319718,0.10088781667506483,25,False,pork
26,-0.22862457261394864,0.17031986306487837,-0.5624515042211102,0.10520235899321295,-1.3423247793879496,0.17949071235322123,26,False,pork
27,0.07858675743876486,0.1506483710807708,-0.21668404987954593,0.37385756475707566,0.5216568680761255,0.6019092607173986,27,False,pork
28,-0.05612489696832035,0.18615874260182178,-0.420996032467891,0.3087462385312503,-0.30148945026109725,0.7630412934699115,28,False,pork
29,0.014018432287370208,0.19002664401087915,-0.3584337899739529,0.38647065454869334,0.07377087755424257,0.9411927002100849,29,False,pork
30,-0.11966619495140085,0.16229615718954135,-0.4377666630429019,0.1984342731401002,-0.7373322759062366,0.46092030903100123,30,False,pork
31,0.5198092647586416,0.41207315201653005,-0.2878541131937572,1.3274726427110406,1.2614489981084471,0.20714712435650554,31,False,pork
32,0.08108239225732783,0.17957654507823292,-0.2708876360960087,0.43305242061066435,0.45151994778607696,0.6516148514022669,32,False,pork
33,0.36141509064775956,0.3159408946029506,-0.2578290627740236,0.9806592440695427,1.1439326051854013,0.2526515878399878,33,False,pork
34,-0.3177250393294304,0.14621687886981805,-0.6043101219142738,-0.031139956744587027,-2.1729710125485036,0.029782499059506883,34,False,pork
35,0.16860646239417298,0.14523110702030873,-0.1160465073656321,0.45325943215397807,1.1609528141281436,0.24566108907605075,35,False,pork
36,0.08583989872050535,0.19693413359668904,-0.30015100312900517,0.47183080057001586,0.43588126219043893,0.6629228808067728,36,False,pork
37,0.010420416704401747,0.18214158040139883,-0.34657708088233996,0.36741791429114345,0.05721053194683776,0.9543774886226268,37,False,pork
38,0.012553208799141569,0.21128379950301024,-0.4015630382267585,0.4266694558250416,0.05941396751038036,0.9526223882483402,38,False,pork
39,0.051627067297721485,0.18668014088501983,-0.31426600883691735,0.4175201434323603,0.27655361225337655,0.7821228878793749,39,False,pork
