pooled_mean,draw,beta_draw,damage_draw,price_draw,price_block1,price_block4,announcement_draw
212.49188,195,.0485950385609,87.32563750577441,132.130349882771,146.8081253938447,148.6805872317367,6.579449019427998
189.20151,196,.0459785955073989,77.75422984541881,143.8981714362401,149.1316249778838,151.4098884666519,6.770696632954669
198.30397,197,.0621980759521997,81.49497571472359,153.0877841041947,140.6702257657142,154.7143210881953,9.824119355287124
211.77472,198,.0615901466903675,87.03091351823359,134.5321283699584,129.8314579513806,157.926815090256,8.546337170373198
553.65363,199,.0306445733533342,227.5294293463644,138.8555507444328,142.4834575550608,155.2948594643288,4.321039162712424
210.83156,200,.1427964676562219,86.64331259781279,144.7177065558243,139.943697788818,147.6026392297893,22.21344498003441
208.12769,201,.013261484435164,85.5321305070772,133.0514667588065,144.3980640523141,140.6847680116304,1.776211524908013
107.66757,202,-.0028706511076062,44.2470516470916,146.7057575697188,140.8312493609361,156.8931661597589,-.4205371489523453
138.86031,203,.0586262424345992,57.0660163343628,154.4054077420442,141.2127135358994,151.5987868551084,9.322819726010142
126.33427,204,.038202522894826,51.9183164390876,145.0531995467229,150.9500515662578,156.1426551708474,5.648606727129349
146.79814,205,.0643950008127653,60.32814599862319,161.4784114189909,152.8129794750957,144.5925944552415,10.74050873879925
226.08884,206,.0383841698141427,92.91344255573919,134.2841418650054,161.6586537023977,147.7061486201731,5.254586642165008
258.53632,207,.0782815534091781,106.2480550428416,141.417746290627,143.5408849825677,160.8611310667983,11.5152363037447
85.832565,208,.0968777652278121,35.2737406124922,150.047342601114,147.3947754624723,142.6843093566063,15.26367038914192
146.31357,209,.0799380186077084,60.12900716957159,155.3356246826248,166.7499917175527,148.7362710601692,12.92701920912126
208.56108,210,.0498938132541216,85.7102364094704,136.8186261704851,140.8344173196019,149.3711781082963,6.999568571475668
167.4594,211,.0380003586887062,68.81909492887199,145.6158460353525,162.1494022273424,180.2982322763119,5.639935497325573
88.907837,212,.1080804388182627,36.53755402457956,160.9670802198367,141.9064738593657,142.3128850801036,18.37235785279778
115.79919,213,.0853594210529517,47.5888212264972,158.4603761270306,144.6306085593805,151.4824276099934,14.12015768915558
97.778069,214,.0814799866917819,40.18286350287173,138.874875457534,156.1680278363642,143.5970409784032,11.7892971979785
107.91487,215,.0704688971324976,44.34868202541559,146.6900321620882,135.7840824812264,146.0671820992766,10.71001457012452
187.7874,216,.0889910331936787,77.173087369512,165.8542235510772,146.6265522130962,162.1245041069973,15.43619437927444
234.38632,217,.0460053565667019,96.32337394084161,146.635101316786,150.3108793372557,152.0346166167232,6.903583458102108
136.99536,218,.05452330591322,56.2995967061568,146.7387644820412,148.621991144704,137.5150700669049,8.222813063523599
148.71837,219,.0621058022968657,61.1172834889956,150.4813817443456,133.4406923983938,154.0962866405736,9.64208254839741
419.46783,220,.0461600674291672,172.3844490806604,153.7748370335293,136.5766475713891,157.7564724707669,7.264634984699852
139.84984,221,.0477159306772326,57.4726734644192,149.3105741030251,149.8262471613961,158.5340309282806,7.297204990411
109.52244,222,.0985992970834319,45.0093287997072,142.3756028811879,146.211459859871,160.0387528482784,14.7535274222859
292.53793,223,.0568477546553665,120.2213526082484,142.1009913087803,144.7229872476118,149.942588293915,8.312147359811588
126.47379,224,.0640193633199211,51.97565356154519,146.8784299926988,145.3425489204689,139.345556696699,9.710579818278976
137.32022,225,.0796254213567886,56.4331011327736,150.1046066892949,158.6795249537018,152.3894781214928,12.44087506490478
95.973747,226,.0941238594178382,39.44135955027036,148.2423315752978,140.5857380829277,148.346180979144,14.63089866843
167.64813,227,.068941712341793,68.89665538702441,150.8884345680631,160.1458570575087,153.8545836798687,10.76947483428325
171.1879,228,.0787011082216628,70.35135884145201,155.639138501308,137.5562341842219,154.3912907126432,12.74387404793856
125.22713,229,.0682456173440569,51.4633263175444,187.3635210878213,139.4718893967419,153.3688417454567,13.23315593175936
107.11718,230,.0702919050897115,44.0208634387384,143.742196339537,169.4591584734557,148.9581735470033,10.46749324998509
113.45109,231,-.0093849866326704,46.6238463322692,154.4635612942631,149.2157834098547,141.9620494434893,-1.442857269574193
156.21971,232,.0597948320293779,64.2000332752348,143.9160649150637,158.8375358048197,150.3543019101874,8.86792285017539
101.32839,233,-.0074945018234907,41.6419029949932,148.9410721980267,148.0262168222341,151.7866762599772,-1.112066738911621
99.26016199999999,234,.0068080615045437,40.79194426430055,137.3644784881701,144.4972635682436,150.7134584208476,.9383764559473652
191.58661,235,.0562168365016406,78.7344102552068,142.5062227251174,138.8548462989707,147.5089556407774,8.240712241372838
180.92818,236,-.0132058167342546,74.35422314141839,146.5753264856147,140.4673146812166,127.2752055559219,-1.922922075709518
195.23338,237,.0847529182654387,80.23308641679441,145.013652535825,136.8992695543076,136.1403862008867,12.82618172575784
103.04587,238,.0742089374780449,42.34771836969559,142.8556573027878,153.3258095349701,160.250746749443,11.00443046506268
252.91391,239,.0785239996581583,103.9374701039308,134.9853254070212,150.9218567555007,148.7602677773544,11.02685877086631
168.19138,240,.0633534704754035,69.1199093418344,143.3953430175788,163.7613179770327,150.6916836279798,9.37853743030805
80.94328299999999,241,.082155101321045,33.26444186848603,158.979666254423,158.2690059595434,147.8143501480535,13.61250332383925
160.44061,242,.0049914391739034,65.9346538327268,141.2467514050156,152.219437202159,140.042348277533,.7067870429820873
88.208252,243,.0367941868271038,36.25005265692976,143.6631058311126,129.7331658750497,147.4706182295892,5.384417341136865
116.13719,244,.084272206828374,47.7277256659372,144.8003395496744,144.1185087886262,149.1772165587721,12.73156900331878
