pooled_mean,draw,price_draw,price_block1,price_block4,gap_effective_120,gap_marginal_300
119.41949,4997,152.846551881902,148.7126573931237,144.4529402120178,.2405760323019209,.180927036026527
134.2897,4998,138.3516317043547,140.996466756951,145.445433637494,.2961317456602471,.23370895865786
86.07199900000001,4999,155.9513487074601,141.9830386582811,149.724925894717,.1644038085923823,.1012042673306271
105.11206,5000,146.4659662569185,135.3835542159374,158.3250278132421,.2180793914688008,.1542849037528352
234.33186,5001,159.1357167409793,155.8117875016117,157.6129174221326,.4433952839732042,.3969254273819812
160.0105,5002,150.2471935867397,159.7308523569889,141.6851713751132,.3276567928915281,.272150426947751
114.86551,5003,136.0323679501736,167.7214453855018,128.7360796944978,.2560690768691533,.1898631497419467
120.89955,5004,142.599511783021,139.900331290557,136.276857214158,.2591215858726374,.1962612450233795
133.4184,5005,159.7328895664197,148.3162029316411,141.9342981572788,.2594927608079058,.2035886630495568
352.06067,5006,148.6104583874801,143.2210827253786,147.4396754844905,.6539221386202976,.6137333510731751
205.67647,5007,152.0234314029359,145.6883528983529,150.2992377183325,.4098752953767077,.3594750565871025
105.80312,5008,144.6897643897886,145.444217144848,162.1090688174544,.2220550217365674,.1577163060413523
125.47017,5009,161.3909747104188,149.0528758288375,148.4228782460673,.2413680779633362,.1850137803394554
122.475,5010,172.5320834345528,135.5185624568441,143.4977769699705,.2217242683159776,.16803414467156
226.81145,5011,155.861939986574,146.1355692262987,151.3237085106067,.4381770100262625,.3904531736848868
81.48814400000001,5012,142.1739284641984,141.3936682750584,145.7801166725105,.1678476430098389,.0985535420027441
184.3503,5013,160.4896517245424,138.1942149822041,162.7598211912414,.3543786681395838,.3039110894058167
112.13319,5014,138.3573004320917,143.8789331141164,171.4404608434706,.2459394543610773,.1801984331463372
235.95795,5015,172.0878864235645,155.145067491382,161.4637033415207,.4186277035600801,.3746318294185245
139.83728,5016,149.058998689684,150.9984918726484,143.2511133620816,.2890699001497584,.2308415468238329
159.58633,5017,153.6209812505691,144.3283424169131,149.9855425664399,.3206789223031472,.2660347858764563
373.81448,5018,145.9354701069932,140.0686759011762,146.3143016580148,.6937709623972057,.6544614529426624
199.38669,5019,151.0001010194378,131.1974150449784,149.6246479777701,.4007507779969586,.3495228460406345
142.16074,5020,155.1419853193029,142.3929306493233,145.541497776277,.2838226908443934,.2276400416815124
278.61716,5021,146.7176903245447,145.9255232772844,179.6272535738363,.5476934477494884,.5023069201949548
92.855476,5022,142.6361861758825,154.3554752586655,131.6948874568179,.1946744396544073,.127503730222171
120.38196,5023,140.6999239238701,144.109609486908,150.6741374605156,.2610349431632238,.1974240929044201
100.23592,5024,145.8643000821833,126.5099800147466,157.3599073437797,.2077885592502861,.1430376957459496
