panel,x,y,persistence,taxable_share,incremental_pass_through,beta,beta_low,beta_high,pre_price_dkk_kg,damage_dkk_kg,announcement_dkk_kg,attribution_share,implementation_dkk_kg,remaining_gap_dkk_kg,conf_low,conf_high,sensitivity_low,sensitivity_high
2,.08,1,.08,.5,1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.75258157444381,61.37797960911556,60.56837571806058,62.13856950435992,28.12219238900624,146.0491453595
4,.08,.08,.08,1,.08,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.6004130519110096,64.53014813164836,63.72054424059338,65.29073802689273,31.27436091153904,149.2013138820328
1,.08,.74,.08,.25,.74,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.38845518254421,63.74210600101515,62.93250210996018,64.50269589625952,30.48631878090584,148.4132717513996
1,.08,.06,.08,.25,.06,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.1125774472333143,65.01798373632604,64.20837984527107,65.77857363157041,31.76219651621674,149.6891494867105
1,.08,.3,.08,.25,.3,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.5628872361665714,64.56767394739279,63.75807005633781,65.32826384263716,31.31188672728348,149.2388396977772
1,.08,0,.08,.25,0,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,0,65.13056118355937,64.32095729250439,65.89115107880373,31.87477396345005,149.8017269339438
4,.08,.24,.08,1,.24,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.801239155733029,63.32932202782634,62.51971813677136,64.0899119230707,30.07353480771702,148.0004877782108
2,.08,.22,.08,.5,.22,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.8255679463776382,64.30499323718173,63.49538934612675,65.0655831324261,31.04920601707241,148.9761589875662
1,.08,.36,.08,.25,.36,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.6754646833998857,64.45509650015948,63.6454926091045,65.21568639540385,31.19930928005017,149.1262622505439
4,.08,1,.08,1,1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,7.50516314888762,57.62539803467175,56.81579414361677,58.38598792991611,24.36961081456243,142.2965637850562
4,.08,0,.08,1,0,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,0,65.13056118355937,64.32095729250439,65.89115107880373,31.87477396345005,149.8017269339438
3,.08,.44,.08,.75,.44,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.476703839132915,62.65385734442645,61.84425345337147,63.41444723967081,29.39807012431714,147.3250230948109
4,.08,.16,.08,1,.16,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.200826103822019,63.92973507973735,63.12013118868237,64.69032497498171,30.67394785962803,148.6009008301218
3,.08,.38,.08,.75,.38,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.138971497432972,62.9915896861264,62.18198579507142,63.75217958137076,29.73580246601708,147.6627554365108
3,.08,.74,.08,.75,.74,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.165365547632629,60.96519563592673,60.15559174487176,61.7257855311711,27.70940841581742,145.6363613863112
1,.08,.92,.08,.25,.92,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.726187524244153,63.40437365931521,62.59476976826024,64.16496355455958,30.1485864392059,148.0755394096996
3,.08,.96,.08,.75,.96,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,5.403717467199086,59.72684371636028,58.9172398253053,60.48743361160464,26.47105649625096,144.3980094667447
4,.08,.36,.08,1,.36,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.701858733599543,62.42870244995982,61.61909855890485,63.18929234520419,29.17291522985051,147.0998682003442
1,.08,1,.08,.25,1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.876290787221905,63.25427039633746,62.44466650528248,64.01486029158183,29.99848317622815,147.9254361467219
1,.08,.64,.08,.25,.64,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.200826103822019,63.92973507973735,63.12013118868237,64.69032497498171,30.67394785962803,148.6009008301218
4,.08,.3,.08,1,.3,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.251548944666286,62.87901223889308,62.06940834783811,63.63960213413745,29.62322501878376,147.5501779892775
2,.08,.26,.08,.5,.26,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9756712093553906,64.15488997420397,63.345286083149,64.91547986944833,30.89910275409466,148.8260557245884
1,.08,.76,.08,.25,.76,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.425980998288648,63.70458018527071,62.89497629421574,64.46517008051508,30.4487929651614,148.3757459356551
2,.08,.66,.08,.5,.66,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.476703839132915,62.65385734442645,61.84425345337147,63.41444723967081,29.39807012431714,147.3250230948109
3,.08,.48,.08,.75,.48,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.701858733599543,62.42870244995982,61.61909855890485,63.18929234520419,29.17291522985051,147.0998682003442
1,.08,.62,.08,.25,.62,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.163300288077581,63.96726089548179,63.15765700442681,64.72785079072615,30.71147367537247,148.6384266458662
3,.08,.26,.08,.75,.26,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.463506814033086,63.66705436952628,62.8574504784713,64.42764426477065,30.41126714941696,148.3382201199107
4,.08,.72,.08,1,.72,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,5.403717467199086,59.72684371636028,58.9172398253053,60.48743361160464,26.47105649625096,144.3980094667447
1,.08,.8,.08,.25,.8,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.501032629777524,63.62952855378184,62.81992466272686,64.3901184490262,30.37374133367253,148.3006943041663
2,.08,.06,.08,.5,.06,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.2251548944666286,64.90540628909274,64.09580239803776,65.6659961843371,31.64961906898342,149.5765720394772
3,.08,.22,.08,.75,.22,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.238351919566457,63.89220926399291,63.08260537293793,64.65279915923728,30.63642204388359,148.5633750143773
2,.08,.72,.08,.5,.72,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.701858733599543,62.42870244995982,61.61909855890485,63.18929234520419,29.17291522985051,147.0998682003442
1,.08,.6,.08,.25,.6,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.125774472333143,64.00478671122622,63.19518282017125,64.76537660647058,30.74899949111691,148.6759524616106
1,.08,.68,.08,.25,.68,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.275877735310895,63.85468344824847,63.0450795571935,64.61527334349283,30.59889622813915,148.5258491986329
1,.08,.78,.08,.25,.78,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.463506814033086,63.66705436952628,62.8574504784713,64.42764426477065,30.41126714941696,148.3382201199107
2,.08,.74,.08,.5,.74,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.776910365088419,62.35365081847095,61.54404692741597,63.11424071371531,29.09786359836163,147.0248165688554
4,.08,.88,.08,1,.88,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,6.604543571021106,58.52601761253826,57.71641372148328,59.28660750778263,25.27023039242894,143.1971833629227
2,.08,.82,.08,.5,.82,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.077116891043924,62.05344429251544,61.24384040146047,62.81403418775981,28.79765707240612,146.7246100428999
4,.08,.38,.08,1,.38,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.851961996577296,62.27859918698207,61.46899529592709,63.03918908222644,29.02281196687276,146.9497649373665
3,.08,.3,.08,.75,.3,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.688661708499714,63.44189947505965,62.63229558400467,64.20248937030402,30.18611225495033,148.1130652254441
2,.08,.32,.08,.5,.32,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.200826103822019,63.92973507973735,63.12013118868237,64.69032497498171,30.67394785962803,148.6009008301218
3,.08,.5600000000000001,.08,.75,.5600000000000001,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.152168522532801,61.97839266102656,61.16878876997158,62.73898255627093,28.72260544091725,146.649558411411
2,.08,.44,.08,.5,.44,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.651135892755276,63.47942529080409,62.66982139974911,64.24001518604845,30.22363807069477,148.1505910411885
2,.08,.02,.08,.5,.02,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.0750516314888762,65.05550955207049,64.24590566101551,65.81609944731485,31.79972233196117,149.7266753024549
4,.08,.66,.08,1,.66,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.95340767826583,60.17715350529353,59.36754961423856,60.9377434005379,26.92136628518422,144.848319255678
1,.08,.58,.08,.25,.58,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.088248656588705,64.04231252697066,63.23270863591569,64.80290242221503,30.78652530686135,148.7134782773551
2,.08,.98,.08,.5,.98,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.677529942954934,61.45303124060443,60.64342734954946,62.2136211358488,28.19724402049512,146.1241969909888
1,.08,.86,.08,.25,.86,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.613610077010838,63.51695110654853,62.70734721549355,64.2775410017929,30.26116388643921,148.188116856933
3,.08,1,.08,.75,1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,5.628872361665715,59.50168882189365,58.69208493083867,60.26227871713802,26.24590160178433,144.1728545722781
3,.08,.6,.08,.75,.6,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.377323416999429,61.75323776655993,60.94363387550496,62.5138276618043,28.49745054645062,146.4244035169444
2,.08,.92,.08,.5,.92,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.452375048488305,61.67818613507106,60.86858224401608,62.43877603031542,28.42239891496174,146.3493518854555
4,.08,.92,.08,1,.92,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,6.904750096976611,58.22581108658275,57.41620719552778,58.98640098182712,24.97002386647344,142.8969768369672
2,.08,.4,.08,.5,.4,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.501032629777524,63.62952855378184,62.81992466272686,64.3901184490262,30.37374133367253,148.3006943041663
1,.08,.26,.08,.25,.26,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.4878356046776953,64.64272557888167,63.83312168782669,65.40331547412603,31.38693835877235,149.3138913292661
1,.08,.18,.08,.25,.18,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.3377323416999429,64.79282884185942,63.98322495080445,65.55341873710378,31.53704162175011,149.4639945922439
1,.08,.42,.08,.25,.42,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.7880421306332001,64.34251905292616,63.53291516187119,65.10310894817053,31.08673183281685,149.0136848033106
3,.08,.88,.08,.75,.88,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.95340767826583,60.17715350529353,59.36754961423856,60.9377434005379,26.92136628518422,144.848319255678
2,.08,.8,.08,.5,.8,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.002065259555048,62.12849592400432,61.31889203294934,62.88908581924868,28.872708703895,146.7996616743887
4,.08,.28,.08,1,.28,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.101445681688534,63.02911550187083,62.21951161081586,63.7897053971152,29.77332828176151,147.7002812522553
2,.08,.48,.08,.5,.48,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.801239155733029,63.32932202782634,62.51971813677136,64.0899119230707,30.07353480771702,148.0004877782108
2,.08,.12,.08,.5,.12,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.4503097889332572,64.68025139462611,63.87064750357113,65.44084128987048,31.42446417451679,149.3514171450105
3,.08,.24,.08,.75,.24,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.350929366799771,63.7796318167596,62.97002792570462,64.54022171200396,30.52384459665028,148.450797567144
2,.08,.24,.08,.5,.24,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9006195778665144,64.22994160569286,63.42033771463787,64.99053150093722,30.97415438558354,148.9011073560773
1,.08,.52,.08,.25,.52,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9756712093553906,64.15488997420397,63.345286083149,64.91547986944833,30.89910275409466,148.8260557245884
4,.08,.22,.08,1,.22,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.651135892755276,63.47942529080409,62.66982139974911,64.24001518604845,30.22363807069477,148.1505910411885
2,.08,.52,.08,.5,.52,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.951342418710781,63.17921876484859,62.36961487379361,63.93980866009295,29.92343154473927,147.850384515233
3,.08,.64,.08,.75,.64,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.602478311466057,61.52808287209331,60.71847898103833,62.28867276733767,28.27229565198399,146.1992486224777
2,.08,.86,.08,.5,.86,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.227220154021677,61.90334102953769,61.09373713848271,62.66393092478205,28.64755380942837,146.5745067799221
3,.08,.84,.08,.75,.84,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.728252783799201,60.40230839976017,59.59270450870519,61.16289829500453,27.14652117965085,145.0734741501446
4,.08,.14,.08,1,.14,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.050722840844267,64.07983834271509,63.27023445166012,64.84042823795946,30.82405112260578,148.7510040930995
2,.08,.64,.08,.5,.64,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.401652207644038,62.72890897591532,61.91930508486035,63.48949887115969,29.47312175580601,147.4000747262997
2,.08,.5,.08,.5,.5,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.876290787221905,63.25427039633746,62.44466650528248,64.01486029158183,29.99848317622815,147.9254361467219
1,.08,.5,.08,.25,.5,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9381453936109525,64.19241578994841,63.38281189889344,64.95300568519278,30.9366285698391,148.8635815403328
4,.08,.12,.08,1,.12,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9006195778665144,64.22994160569286,63.42033771463787,64.99053150093722,30.97415438558354,148.9011073560773
1,.08,.82,.08,.25,.82,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.538558445521962,63.5920027380374,62.78239884698242,64.35259263328177,30.33621551792809,148.2631684884218
4,.08,.52,.08,1,.52,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.902684837421563,61.2278763461378,60.41827245508283,61.98846624138217,27.97208912602849,145.8990420965222
2,.08,.6,.08,.5,.6,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.251548944666286,62.87901223889308,62.06940834783811,63.63960213413745,29.62322501878376,147.5501779892775
2,.08,.14,.08,.5,.14,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.5253614204221334,64.60519976313724,63.79559587208225,65.3657896583816,31.34941254302792,149.2763655135217
4,.08,.48,.08,1,.48,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.602478311466057,61.52808287209331,60.71847898103833,62.28867276733767,28.27229565198399,146.1992486224777
3,.08,.1,.08,.75,.1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.5628872361665715,64.56767394739279,63.75807005633781,65.32826384263716,31.31188672728348,149.2388396977772
3,.08,.9399999999999999,.08,.75,.9399999999999999,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,5.291140019965772,59.83942116359359,59.02981727253862,60.60001105883796,26.58363394348428,144.510586913978
2,.08,.1,.08,.5,.1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.375258157444381,64.75530302611499,63.94569913506001,65.51589292135935,31.49951580600567,149.4264687764994
3,.08,.12,.08,.75,.12,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.6754646833998857,64.45509650015948,63.6454926091045,65.21568639540385,31.19930928005017,149.1262622505439
3,.08,.5,.08,.75,.5,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.814436180832858,62.31612500272651,61.50652111167153,63.07671489797087,29.06033778261719,146.9872907531109
2,.08,.36,.08,.5,.36,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.350929366799771,63.7796318167596,62.97002792570462,64.54022171200396,30.52384459665028,148.450797567144
4,.08,.5,.08,1,.5,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.75258157444381,61.37797960911556,60.56837571806058,62.13856950435992,28.12219238900624,146.0491453595
3,.08,.28,.08,.75,.28,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.5760842612664,63.55447692229296,62.74487303123799,64.31506681753733,30.29868970218365,148.2256426726774
3,.08,.18,.08,.75,.18,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.013197025099829,64.11736415845954,63.30776026740456,64.8779540537039,30.86157693835022,148.788529908844
1,.08,.14,.08,.25,.14,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.2626807102110667,64.86788047334829,64.05827658229332,65.62847036859266,31.61209325323898,149.5390462237327
4,.08,.26,.08,1,.26,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.951342418710781,63.17921876484859,62.36961487379361,63.93980866009295,29.92343154473927,147.850384515233
3,.08,.32,.08,.75,.32,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.801239155733029,63.32932202782634,62.51971813677136,64.0899119230707,30.07353480771702,148.0004877782108
3,.08,.02,.08,.75,.02,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.1125774472333143,65.01798373632604,64.20837984527107,65.77857363157041,31.76219651621674,149.6891494867105
2,.08,.04,.08,.5,.04,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.1501032629777524,64.98045792058161,64.17085402952664,65.74104781582598,31.7246707004723,149.651623670966
4,.08,.06,.08,1,.06,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.4503097889332572,64.68025139462611,63.87064750357113,65.44084128987048,31.42446417451679,149.3514171450105
4,.08,.62,.08,1,.62,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.653201152310324,60.47736003124904,59.66775614019407,61.23794992649341,27.22157281113973,145.1485257816335
3,.08,.46,.08,.75,.46,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.589281286366229,62.54127989719314,61.73167600613816,63.3018697924375,29.28549267708382,147.2124456475776
1,.08,.1,.08,.25,.1,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.1876290787221905,64.94293210483717,64.13332821378219,65.70352200008153,31.68714488472786,149.6140978552216
1,.08,.5600000000000001,.08,.25,.5600000000000001,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.050722840844267,64.07983834271509,63.27023445166012,64.84042823795946,30.82405112260578,148.7510040930995
3,.08,.54,.08,.75,.54,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.039591075299486,62.09097010825988,61.2813662172049,62.85156000350425,28.83518288815056,146.7621358586443
4,.08,.04,.08,1,.04,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.3002065259555048,64.83035465760386,64.02075076654889,65.59094455284823,31.57456743749454,149.5015204079883
1,.08,.28,.08,.25,.28,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.5253614204221334,64.60519976313724,63.79559587208225,65.3657896583816,31.34941254302792,149.2763655135217
3,.08,.42,.08,.75,.42,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.3641263918996,62.76643479165976,61.95683090060479,63.52702468690413,29.51064757155045,147.4376005420442
3,.08,.86,.08,.75,.86,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.840830231032515,60.28973095252685,59.48012706147188,61.05032084777122,27.03394373241753,144.9608967029113
2,.08,.78,.08,.5,.78,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.927013628066172,62.20354755549319,61.39394366443822,62.96413745073756,28.94776033538388,146.8747133058776
3,.08,.36,.08,.75,.36,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.026394050199658,63.10416713335971,62.29456324230473,63.86475702860407,29.84837991325039,147.7753328837441
2,.08,.16,.08,.5,.16,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.6004130519110096,64.53014813164836,63.72054424059338,65.29073802689273,31.27436091153904,149.2013138820328
2,.08,.9,.08,.5,.9,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.377323416999429,61.75323776655993,60.94363387550496,62.5138276618043,28.49745054645062,146.4244035169444
2,.08,.3,.08,.5,.3,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.125774472333143,64.00478671122622,63.19518282017125,64.76537660647058,30.74899949111691,148.6759524616106
2,.08,.38,.08,.5,.38,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.425980998288648,63.70458018527071,62.89497629421574,64.46517008051508,30.4487929651614,148.3757459356551
2,.08,.46,.08,.5,.46,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.726187524244153,63.40437365931521,62.59476976826024,64.16496355455958,30.1485864392059,148.0755394096996
3,.08,.78,.08,.75,.78,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,4.390520442099257,60.74004074146011,59.93043685040513,61.50063063670447,27.48425352135079,145.4112064918446
2,.08,.88,.08,.5,.88,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.302271785510553,61.82828939804881,61.01868550699383,62.58887929329318,28.5725021779395,146.4994551484332
2,.08,.68,.08,.5,.68,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.551755470621791,62.57880571293757,61.7692018218826,63.33939560818194,29.32301849282826,147.249971463322
1,.08,.44,.08,.25,.44,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.8255679463776382,64.30499323718173,63.49538934612675,65.0655831324261,31.04920601707241,148.9761589875662
3,.08,.62,.08,.75,.62,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.489900864232743,61.64066031932662,60.83105642827164,62.40125021457099,28.38487309921731,146.3118260697111
1,.08,.88,.08,.25,.88,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.651135892755276,63.47942529080409,62.66982139974911,64.24001518604845,30.22363807069477,148.1505910411885
4,.08,.34,.08,1,.34,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,2.551755470621791,62.57880571293757,61.7692018218826,63.33939560818194,29.32301849282826,147.249971463322
1,.08,.98,.08,.25,.98,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.838764971477467,63.2917962120819,62.48219232102692,64.05238610732626,30.03600899197258,147.9629619624663
4,.08,.98,.08,1,.98,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,7.355059885909868,57.7755012976495,56.96589740659452,58.53609119289386,24.51971407754018,142.4466670480339
1,.08,.66,.08,.25,.66,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.238351919566457,63.89220926399291,63.08260537293793,64.65279915923728,30.63642204388359,148.5633750143773
4,.08,.02,.08,1,.02,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.1501032629777524,64.98045792058161,64.17085402952664,65.74104781582598,31.7246707004723,149.651623670966
3,.08,.58,.08,.75,.58,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.264745969766114,61.86581521379325,61.05621132273828,62.62640510903762,28.61002799368394,146.5369809641777
1,.08,.48,.08,.25,.48,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,.9006195778665144,64.22994160569286,63.42033771463787,64.99053150093722,30.97415438558354,148.9011073560773
4,.08,.7,.08,1,.7,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,5.253614204221334,59.87694697933803,59.06734308828305,60.63753687458239,26.62115975922872,144.5481127297225
4,.08,.4,.08,1,.4,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,3.002065259555048,62.12849592400432,61.31889203294934,62.88908581924868,28.872708703895,146.7996616743887
1,.08,.96,.08,.25,.96,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,1.801239155733029,63.32932202782634,62.51971813677136,64.0899119230707,30.07353480771702,148.0004877782108
3,.08,0,.08,.75,0,.0643767291004113,.0019258107,.12682764,147.2494728167993,65.91385890609959,.783297722540221,1,0,65.13056118355937,64.32095729250439,65.89115107880373,31.87477396345005,149.8017269339438
